Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1197,20,RL,86,10470,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,,0,TA,Gd,CBlock,TA,TA,No,BLQ,530,Unf,0,500,1030,GasA,TA,Y,FuseA,1070,0,0,1070,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1954,Unf,1,240,TA,TA,Y,0,0,160,0,0,0,,MnPrv,,0,3,2006,WD ,Normal,147000
1198,60,RL,91,10600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320,Gd,TA,PConc,Gd,TA,Av,BLQ,260,GLQ,920,0,1180,GasA,Ex,Y,SBrkr,1250,1230,0,2480,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1993,Fin,3,783,TA,TA,Y,385,99,0,0,0,0,,,,0,7,2008,WD ,Normal,325000
1199,120,RM,38,2530,Pave,,Reg,Low,AllPub,Inside,Mod,MeadowV,Norm,Norm,Twnhs,1Story,5,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,990,Unf,0,50,1040,GasA,Ex,Y,SBrkr,1080,0,0,1080,1,1,1,0,2,1,TA,5,Typ,1,Po,Attchd,1973,RFn,1,253,TA,TA,Y,174,0,56,0,108,0,,,,0,5,2010,WD ,Normal,145000
1200,90,RL,53,9250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1280,1280,GasA,TA,N,SBrkr,1350,0,0,1350,0,0,2,0,4,2,TA,8,Typ,0,,,,,0,0,,,N,118,0,0,0,0,0,,GdWo,,0,7,2007,WD ,Abnorml,123000
1201,60,RL,98,14240,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,760,Unf,0,250,1010,GasA,Ex,Y,SBrkr,1050,1070,0,2120,1,0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2002,RFn,2,492,TA,TA,Y,146,91,0,0,0,0,,,,0,6,2006,WD ,Normal,231000
1202,190,RM,47,6350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,Av,GLQ,630,Unf,0,430,1060,GasA,TA,Y,FuseA,1090,0,0,1090,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1976,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,Normal,162000
1203,70,RL,69,13900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,BLQ,450,Unf,0,430,880,GasA,TA,Y,SBrkr,1090,900,0,1990,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,CWD,Normal,252000
1204,60,RL,,13910,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128,TA,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,210,960,GasA,Ex,Y,SBrkr,1000,1030,0,2030,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1997,RFn,2,600,TA,TA,Y,0,96,0,0,0,0,,,,0,7,2008,WD ,Normal,248000
1205,60,RL,61,9260,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,710,Unf,0,360,1070,GasA,Ex,Y,SBrkr,1130,1070,0,2200,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,2,610,TA,TA,Y,0,120,0,0,0,0,,,,0,6,2007,WD ,Normal,245000
1206,50,RL,67,12460,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,No,BLQ,390,Unf,0,460,850,GasA,Ex,Y,SBrkr,890,530,0,1420,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1946,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD ,Normal,157000
1207,50,RM,71,6350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,Gd,BrkTil,TA,Gd,No,ALQ,420,Unf,0,400,820,GasA,Ex,Y,SBrkr,1000,440,0,1440,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD ,Normal,158000
1208,60,RL,80,10720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,,0,Gd,TA,PConc,Gd,TA,No,ALQ,490,BLQ,280,460,1230,GasA,Ex,Y,SBrkr,1180,1150,0,2330,0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000,Fin,3,642,TA,TA,Y,210,91,0,0,0,0,,,,0,5,2009,WD ,Normal,286000
1209,20,FV,94,11250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,1530,Unf,0,250,1780,GasA,Ex,Y,SBrkr,1840,0,0,1840,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,RFn,3,711,TA,TA,Y,168,120,0,0,0,0,,,,0,3,2009,WD ,Normal,328000
1210,20,RL,,11680,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,TA,TA,CBlock,TA,TA,No,BLQ,510,Rec,590,200,1300,GasA,Gd,Y,SBrkr,1450,0,0,1450,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1954,RFn,2,452,TA,TA,Y,280,0,0,0,0,0,,,,0,5,2006,WD ,Normal,178000
1211,70,RM,61,8190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,Y,SBrkr,860,730,0,1590,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1966,Unf,2,528,TA,TA,Y,0,0,0,0,168,0,,,,0,6,2010,WD ,Normal,152000
1212,60,RL,,10200,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,870,870,GasA,Gd,Y,SBrkr,930,910,0,1840,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,,MnPrv,,0,12,2009,WD ,Normal,208000
1213,50,RM,,6610,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Gd,Y,FuseA,1030,550,0,1580,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1936,Unf,1,240,Fa,TA,Y,200,114,0,0,0,0,,,,0,4,2006,WD ,Normal,141000
1214,190,RL,72,8950,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,,0,TA,TA,CBlock,TA,Fa,Mn,ALQ,960,Unf,0,0,960,GasA,Gd,N,SBrkr,1020,0,0,1020,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1970,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,Normal,141000
1215,50,RM,59,9990,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,LwQ,360,Unf,0,640,1000,GasA,Gd,Y,FuseA,1040,430,0,1470,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1957,Unf,1,160,Fa,Fa,Y,0,0,192,0,0,0,,,,0,3,2007,WD ,Normal,111000
1216,60,RL,,13310,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246,Gd,TA,PConc,Ex,TA,Av,GLQ,730,Unf,0,260,990,GasA,Ex,Y,SBrkr,1020,1050,0,2070,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,774,TA,TA,Y,196,104,0,0,0,0,,,,0,8,2007,New,Partial,318000
1217,20,RL,62,8570,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176,TA,Gd,CBlock,TA,TA,No,ALQ,890,Unf,0,260,1150,GasA,Ex,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1954,RFn,1,286,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD ,Abnorml,184000
1218,30,RL,55,5140,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203,TA,TA,BrkTil,TA,TA,Mn,Rec,160,Unf,0,1050,1210,GasA,Fa,N,FuseA,1450,0,0,1450,0,0,2,0,2,1,Fa,5,Typ,1,Gd,Detchd,1979,Unf,1,260,TA,TA,Y,0,0,36,0,0,0,,MnPrv,,0,5,2010,WD ,Normal,129000
1219,180,RM,,1620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0,TA,TA,CBlock,Gd,TA,Av,GLQ,550,Unf,0,50,600,GasA,TA,Y,SBrkr,630,560,0,1190,1,0,1,0,2,1,TA,4,Typ,0,,BuiltIn,1970,Fin,1,297,TA,TA,Y,112,97,0,0,0,0,,,,0,7,2007,WD ,Normal,132000
1220,60,RL,,9550,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,PConc,Gd,TA,No,ALQ,310,Unf,0,400,710,GasA,Ex,Y,SBrkr,750,800,0,1550,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1994,Fin,2,472,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2006,WD ,Normal,178000
1221,20,RL,80,8460,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1000,1000,GasA,TA,Y,SBrkr,1060,0,0,1060,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1981,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,4,2008,WD ,Normal,135000
1222,60,RL,68,9380,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,800,800,GasA,Ex,Y,SBrkr,860,880,0,1740,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,440,TA,TA,Y,100,30,0,0,0,0,,,,0,3,2007,New,Partial,201000
1223,20,RL,82,15300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194,Gd,TA,CBlock,Gd,Fa,No,ALQ,930,LwQ,490,520,1940,GasA,TA,Y,SBrkr,1970,0,0,1970,0,1,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1979,Fin,2,551,TA,TA,Y,467,0,0,0,0,0,,,,0,3,2008,WD ,Normal,253000
1224,20,RL,142,12360,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495,Gd,TA,PConc,Gd,TA,Av,GLQ,1770,Unf,0,360,2130,GasA,Ex,Y,SBrkr,2210,0,0,2210,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1998,Fin,3,938,TA,TA,Y,144,33,0,0,0,0,,,,0,7,2008,WD ,Normal,391000
1225,30,RL,97,5720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,,0,Fa,TA,PConc,Fa,TA,No,Unf,0,Unf,0,460,460,GasA,Gd,N,FuseA,710,0,0,710,1,0,1,0,2,1,Gd,4,Typ,0,,,,,0,0,,,N,0,81,0,0,0,0,,,,0,6,2009,WD ,Normal,81000
1226,20,RL,94,10250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268,TA,TA,CBlock,TA,TA,No,BLQ,1090,Unf,0,550,1640,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1967,RFn,2,517,TA,TA,Y,0,40,0,0,204,0,,GdPrv,,0,4,2010,WD ,Normal,209000
1227,60,RL,325,67640,Pave,,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,Gd,GLQ,5980,Unf,0,510,6490,GasA,Ex,Y,SBrkr,5080,1080,0,6160,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008,Fin,2,1418,TA,TA,Y,214,292,0,0,0,480,Gd,,,0,1,2008,New,Partial,189000
1228,50,RL,80,7880,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,,0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,550,550,GasA,Gd,Y,SBrkr,1070,410,0,1480,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1986,Unf,2,576,TA,TA,Y,104,0,0,0,0,0,,MnPrv,,0,6,2006,WD ,Normal,153000
1229,30,RM,43,7440,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,700,700,GasA,Gd,Y,SBrkr,750,0,0,750,0,0,1,0,2,1,Fa,4,Typ,0,,Detchd,1925,Unf,1,272,TA,TA,N,184,0,70,0,0,0,,MnPrv,,0,3,2006,WD ,Normal,109000
1230,60,RL,79,7470,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,No,BLQ,440,Unf,0,420,860,GasA,TA,Y,SBrkr,1120,940,0,2060,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963,RFn,2,483,TA,TA,Y,0,50,0,0,0,0,,,,0,10,2008,WD ,Normal,167000
1231,50,RL,69,11160,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,,0,TA,TA,CBlock,TA,TA,Av,BLQ,520,Unf,0,430,950,GasA,TA,Y,SBrkr,990,730,0,1720,0,0,2,0,5,1,TA,8,Typ,0,,Attchd,1969,Fin,1,275,TA,TA,Y,287,0,280,0,0,0,,,,0,4,2010,WD ,Normal,190000
1232,160,FV,,2240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,460,Unf,0,370,830,GasA,Ex,Y,SBrkr,880,880,0,1760,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,Normal,198000
1233,30,RL,82,14150,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,Gd,BrkTil,Gd,TA,No,ALQ,770,Unf,0,190,960,GasA,Ex,Y,SBrkr,1100,0,0,1100,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1921,Unf,2,432,TA,TA,Y,0,0,44,0,0,0,,,,0,8,2009,WD ,Normal,192000
1234,75,RM,59,7620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,580,580,GasA,TA,N,SBrkr,690,630,0,1320,0,0,1,0,3,1,Fa,6,Typ,0,,Detchd,1935,Unf,1,288,TA,TA,N,0,0,144,0,0,0,,,,0,3,2007,WD ,Normal,126000
1235,20,RL,77,9100,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,No,Rec,320,Unf,0,670,990,GasA,Ex,Y,SBrkr,1040,0,0,1040,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1964,Unf,1,352,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD ,Normal,134000
1236,20,RL,84,12900,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226,Gd,TA,PConc,Gd,TA,Mn,BLQ,1290,Unf,0,380,1670,GasA,Ex,Y,SBrkr,1720,0,0,1720,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,,,,0,5,2010,New,Partial,253000
1237,20,RL,67,8340,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1330,1330,GasA,Gd,Y,SBrkr,1410,0,0,1410,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,402,TA,TA,Y,220,21,0,0,0,0,,,,0,6,2007,WD ,Normal,206000
1238,20,RL,,13440,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,,0,Gd,TA,PConc,Gd,TA,No,GLQ,1320,Unf,0,2100,3420,GasA,Ex,Y,SBrkr,3520,0,0,3520,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992,RFn,2,546,TA,TA,Y,264,75,291,0,0,0,,,,0,5,2007,WD ,Normal,476000
1239,160,FV,31,2800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,TA,No,GLQ,880,Unf,0,180,1060,GasA,Ex,Y,SBrkr,1100,760,0,1860,1,0,2,1,3,1,Gd,7,Typ,0,,Detchd,2000,Unf,2,480,TA,TA,Y,169,0,0,0,0,0,,,,0,12,2008,ConLD,Normal,231000
1240,20,RL,70,6650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,,0,TA,TA,CBlock,Gd,TA,No,LwQ,170,Rec,390,450,1010,GasA,TA,Y,SBrkr,1020,0,0,1020,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1979,Unf,1,308,TA,TA,Y,192,0,0,0,0,0,,,,0,3,2007,WD ,Normal,147000
1241,60,RL,54,16740,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,830,830,GasA,Ex,Y,SBrkr,890,850,0,1740,0,0,3,0,3,1,Gd,7,Typ,0,,Attchd,2007,Unf,2,572,TA,TA,Y,100,0,0,0,0,0,,,,0,5,2007,New,Partial,212000
1242,20,RL,,21240,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1170,Unf,0,370,1540,GasA,Gd,Y,SBrkr,1650,0,0,1650,1,0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977,RFn,2,690,TA,TA,Y,496,0,0,0,0,0,,,,0,4,2010,WD ,Normal,306000
1243,20,RL,88,12690,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,CBlock,TA,TA,No,Rec,840,Unf,0,510,1350,GasA,Ex,Y,FuseA,1400,0,0,1400,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,Unf,1,336,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,Normal,178000
1244,180,RM,29,3890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,TA,TA,PConc,Gd,TA,Gd,GLQ,500,Unf,0,110,610,GasA,Ex,Y,SBrkr,1210,0,0,1210,1,0,1,0,2,1,TA,5,Typ,0,,Basment,2005,RFn,2,525,TA,TA,Y,0,28,0,0,0,0,,,,0,6,2008,WD ,Normal,176000
1245,20,RL,74,7940,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1230,1230,GasA,Ex,Y,SBrkr,1290,0,0,1290,0,0,1,1,3,1,Gd,5,Typ,0,,,,,0,0,,,Y,0,55,0,0,0,0,,,,0,10,2007,WD ,Normal,175000
1246,20,RL,54,18040,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,,0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,0,1460,1460,GasA,TA,Y,SBrkr,1760,0,0,1760,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1979,Unf,2,435,TA,TA,Y,192,0,0,0,0,0,,,,0,1,2009,WD ,Normal,211000
1247,50,RL,,14650,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178,Gd,Gd,PConc,Gd,Gd,No,GLQ,1080,LwQ,230,0,1310,GasA,Gd,Y,SBrkr,1540,930,0,2470,0,0,2,1,4,1,Gd,9,Typ,0,,Attchd,1988,Unf,3,786,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD ,Normal,262000
1248,60,RL,78,10230,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242,Gd,TA,PConc,Gd,TA,No,GLQ,860,Unf,0,290,1150,GasA,Ex,Y,SBrkr,1220,1030,0,2250,1,0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,1998,Fin,3,885,TA,TA,Y,210,31,0,0,0,0,,,,0,2,2006,WD ,Normal,323000
1249,20,RL,56,10320,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,,0,TA,TA,CBlock,TA,TA,No,LwQ,90,BLQ,950,50,1090,GasA,Gd,Y,SBrkr,1120,0,0,1120,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1969,Unf,2,400,TA,TA,Y,0,28,0,0,0,0,,MnPrv,,0,11,2009,WD ,Normal,135000
1250,60,RL,75,8960,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,880,Unf,0,140,1020,GasA,Ex,Y,SBrkr,1070,910,0,1980,0,1,2,1,3,1,Gd,7,Typ,0,,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,,,,0,7,2007,WD ,Normal,232000
